file	line	selector	callKey	property	value	code	initialClassification	classification	registryId	contract	owner	resolution
server/public/css/domains.css	744	.tournament-result-edit		height	var(--space-7)	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	744	.tournament-score-submit		height	var(--space-7)	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	746	.bracket-result-edit		padding	0	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	746	.bracket-score-submit		padding	0	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	746	.tournament-result-edit		padding	0	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	746	.tournament-score-submit		padding	0	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	747	.bracket-result-edit		border-radius	var(--radius-sm)	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	747	.bracket-score-submit		border-radius	var(--radius-sm)	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	747	.tournament-result-edit		border-radius	var(--radius-sm)	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	747	.tournament-score-submit		border-radius	var(--radius-sm)	css-ownership	component-owner	component-owner	result-actions	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	764	.check-row		padding	var(--space-3) var(--space-1)	css-ownership	component-owner	component-owner	player-card	components/controls.md#strukturziele-mit-44-px	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	774	.check-row input[type='checkbox']		width	20px	css-ownership	violation	permanent-variant	checkbox-in-row	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/css/domains.css	775	.check-row input[type='checkbox']		height	20px	css-ownership	violation	permanent-variant	checkbox-in-row	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/css/domains.css	794	.vote-game-grid .check-row		min-width	0	css-ownership	violation	permanent-variant	vote-selection-row	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/css/domains.css	795	.vote-game-grid .check-row		padding	var(--space-3)	css-ownership	violation	permanent-variant	vote-selection-row	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/css/domains.css	797	.vote-game-grid .check-row		border-radius	var(--radius-sm)	css-ownership	violation	permanent-variant	vote-selection-row	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/css/domains.css	883	.vote-info-input		min-height	var(--control-height)	css-ownership	component-owner	component-owner	vote-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	992	.grouped-page-section .card		box-shadow	none	css-ownership	violation	permanent-variant	grouped-card-surface	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/css/domains.css	1020	.admin-test-controls .btn		min-width	0	css-ownership	permanent-variant	permanent-variant	admin-test-fields	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1021	.admin-test-controls .btn		padding-right	var(--space-2)	css-ownership	permanent-variant	permanent-variant	admin-test-fields	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1022	.admin-test-controls .btn		padding-left	var(--space-2)	css-ownership	permanent-variant	permanent-variant	admin-test-fields	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1023	.admin-test-controls .btn		font-size	var(--font-size-xs)	css-ownership	permanent-variant	permanent-variant	admin-test-fields	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1044	.admin-test-controls .btn		min-height	var(--control-height)	css-ownership	permanent-variant	permanent-variant	admin-test-fields	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1044	.admin-test-controls input		min-height	var(--control-height)	css-ownership	permanent-variant	permanent-variant	admin-test-fields	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1069	.data-row-action > .btn		white-space	nowrap	css-ownership	permanent-variant	permanent-variant	data-row-action-label	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1093	.admin-role-select		width	auto	css-ownership	component-owner	component-owner	admin-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1094	.admin-role-select		min-width	var(--assignment-select-width)	css-ownership	component-owner	component-owner	admin-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1235	.food-order-card-header-toggle		min-width	0	css-ownership	component-owner	component-owner	food-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1239	.food-order-card-header-toggle		min-height	var(--control-height)	css-ownership	component-owner	component-owner	food-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1240	.food-order-card-header-toggle		padding	0	css-ownership	component-owner	component-owner	food-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1285	.food-order-group-toggle		min-width	0	css-ownership	component-owner	component-owner	food-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1290	.food-order-group-toggle		padding	0	css-ownership	component-owner	component-owner	food-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1356	.food-order-group-actions .payment-paid-marker		min-height	var(--control-height)	css-ownership	permanent-variant	permanent-variant	food-payment-marker	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1376	.payment-paid-marker		width	var(--payment-marker-width)	css-ownership	component-owner	component-owner	payment-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1377	.payment-paid-marker		min-height	var(--space-7)	css-ownership	component-owner	component-owner	payment-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1378	.payment-paid-marker		padding	var(--space-1) var(--space-2)	css-ownership	component-owner	component-owner	payment-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/css/domains.css	1380	.payment-paid-marker		border-radius	var(--radius-sm)	css-ownership	component-owner	component-owner	payment-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
